"gene_id","gene_name","samples_detected","total_counts","is_deprecated_probe","is_universe"
"ENSG00000205755","CRLF2",22,2950,FALSE,TRUE
"ENSG00000198223","CSF2RA",22,440059,FALSE,TRUE
"ENSG00000185291","IL3RA",22,35859,FALSE,TRUE
"ENSG00000169100","SLC25A6",22,647846,FALSE,TRUE
"ENSG00000236871","LINC00106",0,0,FALSE,FALSE
"ENSG00000236017","ASMTL-AS1",0,0,FALSE,FALSE
"ENSG00000169093","ASMTL",22,241776,FALSE,TRUE
"ENSG00000182162","P2RY8",22,19190,FALSE,TRUE
"ENSG00000197976","AKAP17A",22,226701,FALSE,TRUE
"ENSG00000196433","ASMT",22,5219,FALSE,TRUE
"ENSG00000223511","AL683807.1",0,0,FALSE,FALSE
"ENSG00000234622","AL683807.2",0,0,FALSE,FALSE
"ENSG00000169084","DHRSX",22,126755,FALSE,TRUE
"ENSG00000223571","DHRSX-IT1",0,0,FALSE,FALSE
"ENSG00000214717","ZBED1",22,166782,FALSE,TRUE
"ENSG00000230542","LINC00102",0,0,FALSE,FALSE
"ENSG00000002586","CD99",22,722401,FALSE,TRUE
"ENSG00000124343","XG",22,735,FALSE,TRUE
"ENSG00000056998","GYG2",22,60469,FALSE,TRUE
"ENSG00000235483","GYG2-AS1",0,0,FALSE,FALSE
"ENSG00000006756","ARSD",22,74632,FALSE,TRUE
"ENSG00000229851","ARSD-AS1",0,0,FALSE,FALSE
"ENSG00000157399","ARSE",22,24018,FALSE,TRUE
"ENSG00000205667","ARSH",22,3040,FALSE,TRUE
"ENSG00000062096","ARSF",22,5140,FALSE,TRUE
"ENSG00000228459","LINC01546",0,0,FALSE,FALSE
"ENSG00000101825","MXRA5",22,60570,FALSE,TRUE
"ENSG00000183943","PRKX",22,16452,FALSE,TRUE
"ENSG00000236188","PRKX-AS1",0,0,FALSE,FALSE
"ENSG00000285756","BX890604.2",0,0,FALSE,FALSE
"ENSG00000286431","BX842570.1",0,0,FALSE,FALSE
"ENSG00000236513","AC074035.1",0,0,FALSE,FALSE
"ENSG00000236120","AC110995.1",0,0,FALSE,FALSE
"ENSG00000146938","NLGN4X",22,11382,FALSE,TRUE
"ENSG00000169059","VCX3A",22,7500,FALSE,TRUE
"ENSG00000130021","PUDP",22,18201,FALSE,TRUE
"ENSG00000101846","STS",22,81007,FALSE,TRUE
"ENSG00000182583","VCX",22,4678,FALSE,TRUE
"ENSG00000006757","PNPLA4",22,150168,FALSE,TRUE
"ENSG00000285679","AC079142.1",0,0,FALSE,FALSE
"ENSG00000177504","VCX2",22,903,FALSE,TRUE
"ENSG00000205642","VCX3B",22,4422,FALSE,TRUE
"ENSG00000287171","AC006062.1",0,0,FALSE,FALSE
"ENSG00000011201","ANOS1",22,41574,FALSE,TRUE
"ENSG00000183304","FAM9A",22,1412,FALSE,TRUE
"ENSG00000229012","AC003685.1",0,0,FALSE,FALSE
"ENSG00000285896","AC074281.2",0,0,FALSE,FALSE
"ENSG00000177138","FAM9B",22,610,FALSE,TRUE
"ENSG00000228543","AC003684.1",0,0,FALSE,FALSE
"ENSG00000101849","TBL1X",22,99914,FALSE,TRUE
"ENSG00000101850","GPR143",22,16087,FALSE,TRUE
"ENSG00000146950","SHROOM2",22,30174,FALSE,TRUE
"ENSG00000234469","CLDN34",22,5428,FALSE,TRUE
"ENSG00000047644","WWC3",22,181181,FALSE,TRUE
"ENSG00000225076","WWC3-AS1",0,0,FALSE,FALSE
"ENSG00000073464","CLCN4",22,90080,FALSE,TRUE
"ENSG00000227042","AC003666.1",0,0,FALSE,FALSE
"ENSG00000101871","MID1",22,247676,FALSE,TRUE
"ENSG00000234129","AC073529.1",0,0,FALSE,FALSE
"ENSG00000004961","HCCS",22,105751,FALSE,TRUE
"ENSG00000047648","ARHGAP6",22,121336,FALSE,TRUE
"ENSG00000125363","AMELX",22,3449,FALSE,TRUE
"ENSG00000282840","AC004554.2",0,0,FALSE,FALSE
"ENSG00000005302","MSL3",22,23447,FALSE,TRUE
"ENSG00000169933","FRMPD4",22,12774,FALSE,TRUE
"ENSG00000223487","FRMPD4-AS1",0,0,FALSE,FALSE
"ENSG00000101911","PRPS2",22,154570,FALSE,TRUE
"ENSG00000196664","TLR7",22,72241,FALSE,TRUE
"ENSG00000233338","TLR8-AS1",0,0,FALSE,FALSE
"ENSG00000101916","TLR8",22,14921,FALSE,TRUE
"ENSG00000205542","TMSB4X",22,11601175,FALSE,TRUE
"ENSG00000187268","FAM9C",22,2317,FALSE,TRUE
"ENSG00000261030","AC079171.1",0,0,FALSE,FALSE
"ENSG00000235385","LINC02154",0,0,FALSE,FALSE
"ENSG00000231216","AC004674.1",0,0,FALSE,FALSE
"ENSG00000123594","ATXN3L",22,3205,FALSE,TRUE
"ENSG00000226985","LINC01203",0,0,FALSE,FALSE
"ENSG00000198759","EGFL6",22,724210,FALSE,TRUE
"ENSG00000176896","TCEANC",22,22628,FALSE,TRUE
"ENSG00000123595","RAB9A",22,99173,FALSE,TRUE
"ENSG00000196459","TRAPPC2",22,7364,FALSE,TRUE
"ENSG00000046651","OFD1",22,115886,FALSE,TRUE
"ENSG00000046653","GPM6B",22,180517,FALSE,TRUE
"ENSG00000233535","AC003035.2",0,0,FALSE,FALSE
"ENSG00000212663","AC003035.1",0,0,FALSE,FALSE
"ENSG00000046647","GEMIN8",22,45710,FALSE,TRUE
"ENSG00000101958","GLRA2",22,6923,FALSE,TRUE
"ENSG00000181544","FANCB",22,17357,FALSE,TRUE
"ENSG00000130150","MOSPD2",22,89981,FALSE,TRUE
"ENSG00000102048","ASB9",22,18839,FALSE,TRUE
"ENSG00000165192","ASB11",22,1582,FALSE,TRUE
"ENSG00000165195","PIGA",22,28442,FALSE,TRUE
"ENSG00000165197","VEGFD",22,7678,FALSE,TRUE
"ENSG00000087842","PIR",22,79568,FALSE,TRUE
"ENSG00000102010","BMX",22,5681,FALSE,TRUE
"ENSG00000130234","ACE2",22,1300,FALSE,TRUE
"ENSG00000225833","AC097625.1",0,0,FALSE,FALSE
"ENSG00000147003","CLTRN",22,5482,FALSE,TRUE
"ENSG00000169239","CA5B",22,41482,FALSE,TRUE
"ENSG00000281371","INE2",0,0,FALSE,FALSE
"ENSG00000169249","ZRSR2",22,44786,FALSE,TRUE
"ENSG00000182287","AP1S2",22,128911,FALSE,TRUE
"ENSG00000126010","GRPR",22,5078,FALSE,TRUE
"ENSG00000238178","AC078993.1",0,0,FALSE,FALSE
"ENSG00000182798","MAGEB17",22,4062,FALSE,TRUE
"ENSG00000047230","CTPS2",22,124862,FALSE,TRUE
"ENSG00000169906","S100G",22,3430,FALSE,TRUE
"ENSG00000169895","SYAP1",22,468512,FALSE,TRUE
"ENSG00000086712","TXLNG",22,105027,FALSE,TRUE
"ENSG00000102054","RBBP7",22,485345,FALSE,TRUE
"ENSG00000169891","REPS2",22,183847,FALSE,TRUE
"ENSG00000188158","NHS",22,61943,FALSE,TRUE
"ENSG00000235834","Z93022.1",0,0,FALSE,FALSE
"ENSG00000230020","NHS-AS1",0,0,FALSE,FALSE
"ENSG00000047634","SCML1",22,84861,FALSE,TRUE
"ENSG00000131831","RAI2",22,67056,FALSE,TRUE
"ENSG00000225882","LINC01456",0,0,FALSE,FALSE
"ENSG00000177324","BEND2",22,3299,FALSE,TRUE
"ENSG00000102098","SCML2",22,11809,FALSE,TRUE
"ENSG00000008086","CDKL5",22,65339,FALSE,TRUE
"ENSG00000102104","RS1",22,4089,FALSE,TRUE
"ENSG00000086717","PPEF1",22,6752,FALSE,TRUE
"ENSG00000237221","PPEF1-AS1",0,0,FALSE,FALSE
"ENSG00000237836","PHKA2-AS1",0,0,FALSE,FALSE
"ENSG00000044446","PHKA2",22,94087,FALSE,TRUE
"ENSG00000286724","AL732509.1",0,0,FALSE,FALSE
"ENSG00000173698","ADGRG2",22,42525,FALSE,TRUE
"ENSG00000131828","PDHA1",22,592404,FALSE,TRUE
"ENSG00000180815","MAP3K15",22,5261,FALSE,TRUE
"ENSG00000147010","SH3KBP1",22,270900,FALSE,TRUE
"ENSG00000173681","BCLAF3",22,159429,FALSE,TRUE
"ENSG00000184368","MAP7D2",22,23555,FALSE,TRUE
"ENSG00000173674","EIF1AX",22,69822,FALSE,TRUE
"ENSG00000225037","EIF1AX-AS1",0,0,FALSE,FALSE
"ENSG00000177189","RPS6KA3",0,0,FALSE,FALSE
"ENSG00000283631","AL928596.1",0,0,FALSE,FALSE
"ENSG00000283400","AL807740.1",0,0,FALSE,FALSE
"ENSG00000283380","AL807742.1",0,0,FALSE,FALSE
"ENSG00000283546","BX088723.1",0,0,FALSE,FALSE
"ENSG00000149970","CNKSR2",22,36030,FALSE,TRUE
"ENSG00000185915","KLHL34",22,6073,FALSE,TRUE
"ENSG00000091482","SMPX",22,4157,FALSE,TRUE
"ENSG00000012174","MBTPS2",22,66517,FALSE,TRUE
"ENSG00000230797","YY2",22,18820,FALSE,TRUE
"ENSG00000102172","SMS",22,209565,FALSE,TRUE
"ENSG00000102174","PHEX",22,5778,FALSE,TRUE
"ENSG00000224204","PHEX-AS1",0,0,FALSE,FALSE
"ENSG00000233067","PTCHD1-AS",0,0,FALSE,FALSE
"ENSG00000175809","CBLL2",22,2501,FALSE,TRUE
"ENSG00000231846","AC092832.2",0,0,FALSE,FALSE
"ENSG00000237019","AC004470.1",0,0,FALSE,FALSE
"ENSG00000184735","DDX53",22,3130,FALSE,TRUE
"ENSG00000165186","PTCHD1",22,8722,FALSE,TRUE
"ENSG00000123131","PRDX4",22,303735,FALSE,TRUE
"ENSG00000123130","ACOT9",22,340019,FALSE,TRUE
"ENSG00000233785","AC131011.1",0,0,FALSE,FALSE
"ENSG00000130066","SAT1",22,2646350,FALSE,TRUE
"ENSG00000184831","APOO",22,68663,FALSE,TRUE
"ENSG00000165182","CXorf58",22,3478,FALSE,TRUE
"ENSG00000174010","KLHL15",22,141265,FALSE,TRUE
"ENSG00000130741","EIF2S3",22,21951,FALSE,TRUE
"ENSG00000234230","ZFX-AS1",0,0,FALSE,FALSE
"ENSG00000005889","ZFX",22,131583,FALSE,TRUE
"ENSG00000067992","PDK3",22,144075,FALSE,TRUE
"ENSG00000102230","PCYT1B",22,21572,FALSE,TRUE
"ENSG00000236836","PCYT1B-AS1",0,0,FALSE,FALSE
"ENSG00000101868","POLA1",22,71737,FALSE,TRUE
"ENSG00000004848","ARX",22,20191,FALSE,TRUE
"ENSG00000233403","AC121342.1",0,0,FALSE,FALSE
"ENSG00000176774","MAGEB18",22,3896,FALSE,TRUE
"ENSG00000232030","MAGEB6B",22,3976,FALSE,TRUE
"ENSG00000176746","MAGEB6",22,4202,FALSE,TRUE
"ENSG00000188408","MAGEB5",22,3762,FALSE,TRUE
"ENSG00000259849","VENTXP1",0,0,FALSE,FALSE
"ENSG00000242021","AC112493.1",0,0,FALSE,FALSE
"ENSG00000228933","AC107419.1",0,0,FALSE,FALSE
"ENSG00000224960","PPP4R3C",22,2817,FALSE,TRUE
"ENSG00000189186","DCAF8L2",22,3910,FALSE,TRUE
"ENSG00000177689","MAGEB10",22,4853,FALSE,TRUE
"ENSG00000226372","DCAF8L1",22,3569,FALSE,TRUE
"ENSG00000223742","AC112495.1",0,0,FALSE,FALSE
"ENSG00000169306","IL1RAPL1",22,21304,FALSE,TRUE
"ENSG00000237994","AC003659.1",0,0,FALSE,FALSE
"ENSG00000099399","MAGEB2",22,4071,FALSE,TRUE
"ENSG00000198798","MAGEB3",22,3159,FALSE,TRUE
"ENSG00000120289","MAGEB4",22,3937,FALSE,TRUE
"ENSG00000214107","MAGEB1",22,3572,FALSE,TRUE
"ENSG00000169297","NR0B1",22,5170,FALSE,TRUE
"ENSG00000120280","CXorf21",22,40169,FALSE,TRUE
"ENSG00000198814","GK",22,10619,FALSE,TRUE
"ENSG00000229331","GK-IT1",0,0,FALSE,FALSE
"ENSG00000241886","AC112496.1",0,0,FALSE,FALSE
"ENSG00000243055","GK-AS1",0,0,FALSE,FALSE
"ENSG00000157625","TAB3",22,144386,FALSE,TRUE
"ENSG00000231542","TAB3-AS1",0,0,FALSE,FALSE
"ENSG00000235512","TAB3-AS2",0,0,FALSE,FALSE
"ENSG00000132446","FTHL17",22,5419,FALSE,TRUE
"ENSG00000198947","DMD",22,903761,FALSE,TRUE
"ENSG00000285900","AC079177.1",0,0,FALSE,FALSE
"ENSG00000236828","DMD-AS3",0,0,FALSE,FALSE
"ENSG00000287700","AL591378.1",0,0,FALSE,FALSE
"ENSG00000233928","AL591501.1",0,0,FALSE,FALSE
"ENSG00000185448","FAM47A",22,4330,FALSE,TRUE
"ENSG00000233571","AL592043.1",0,0,FALSE,FALSE
"ENSG00000147027","TMEM47",22,70796,FALSE,TRUE
"ENSG00000189132","FAM47B",22,2023,FALSE,TRUE
"ENSG00000189023","MAGEB16",22,4264,FALSE,TRUE
"ENSG00000165164","CFAP47",22,17480,FALSE,TRUE
"ENSG00000226484","AL606516.1",0,0,FALSE,FALSE
"ENSG00000286475","AL592156.2",0,0,FALSE,FALSE
"ENSG00000198173","FAM47C",22,1953,FALSE,TRUE
"ENSG00000130962","PRRG1",22,162898,FALSE,TRUE
"ENSG00000147036","LANCL3",22,11642,FALSE,TRUE
"ENSG00000047597","XK",22,6519,FALSE,TRUE
"ENSG00000165168","CYBB",22,627697,FALSE,TRUE
"ENSG00000165169","DYNLT3",22,189110,FALSE,TRUE
"ENSG00000259977","AL121578.3",0,0,FALSE,FALSE
"ENSG00000187516","HYPM",22,4507,FALSE,TRUE
"ENSG00000229674","AL121578.2",22,3071,FALSE,TRUE
"ENSG00000147041","SYTL5",22,10980,FALSE,TRUE
"ENSG00000101955","SRPX",22,40044,FALSE,TRUE
"ENSG00000226679","AL606748.1",0,0,FALSE,FALSE
"ENSG00000156313","RPGR",22,62233,FALSE,TRUE
"ENSG00000036473","OTC",22,4398,FALSE,TRUE
"ENSG00000156298","TSPAN7",22,422491,FALSE,TRUE
"ENSG00000235806","AF241728.1",0,0,FALSE,FALSE
"ENSG00000287729","AF241728.2",0,0,FALSE,FALSE
"ENSG00000165175","MID1IP1",22,244549,FALSE,TRUE
"ENSG00000238123","MID1IP1-AS1",0,0,FALSE,FALSE
"ENSG00000224610","AC108879.1",0,0,FALSE,FALSE
"ENSG00000235304","LINC01281",0,0,FALSE,FALSE
"ENSG00000236747","LINC01282",0,0,FALSE,FALSE
"ENSG00000234191","LINC01283",0,0,FALSE,FALSE
"ENSG00000261435","AL592164.1",0,0,FALSE,FALSE
"ENSG00000285709","AL592164.2",0,0,FALSE,FALSE
"ENSG00000223486","AC092198.1",0,0,FALSE,FALSE
"ENSG00000183337","BCOR",22,155781,FALSE,TRUE
"ENSG00000236393","AC091806.1",0,0,FALSE,FALSE
"ENSG00000182220","ATP6AP2",22,579980,FALSE,TRUE
"ENSG00000287098","AC092473.2",0,0,FALSE,FALSE
"ENSG00000238205","MPC1L",22,4669,FALSE,TRUE
"ENSG00000185753","CXorf38",22,131852,FALSE,TRUE
"ENSG00000180182","MED14",22,182653,FALSE,TRUE
"ENSG00000234636","MED14OS",0,0,FALSE,FALSE
"ENSG00000287549","AC092268.2",0,0,FALSE,FALSE
"ENSG00000124486","USP9X",22,821001,FALSE,TRUE
"ENSG00000223714","LINC02601",0,0,FALSE,FALSE
"ENSG00000215301","DDX3X",22,308132,FALSE,TRUE
"ENSG00000188937","NYX",22,6059,FALSE,TRUE
"ENSG00000147044","CASK",22,388869,FALSE,TRUE
"ENSG00000233033","CASK-AS1",0,0,FALSE,FALSE
"ENSG00000171659","GPR34",22,848145,FALSE,TRUE
"ENSG00000171657","GPR82",0,0,FALSE,FALSE
"ENSG00000233103","AL133329.1",0,0,FALSE,FALSE
"ENSG00000231772","Z93403.1",0,0,FALSE,FALSE
"ENSG00000287223","Z94277.1",0,0,FALSE,FALSE
"ENSG00000102055","PPP1R2C",22,3380,FALSE,TRUE
"ENSG00000224294","PINCR",0,0,FALSE,FALSE
"ENSG00000285899","AL023574.1",0,0,FALSE,FALSE
"ENSG00000189221","MAOA",22,45269,FALSE,TRUE
"ENSG00000069535","MAOB",22,58976,FALSE,TRUE
"ENSG00000124479","NDP",22,7944,FALSE,TRUE
"ENSG00000236276","NDP-AS1",0,0,FALSE,FALSE
"ENSG00000183690","EFHC2",22,8462,FALSE,TRUE
"ENSG00000069509","FUNDC1",22,79443,FALSE,TRUE
"ENSG00000189037","DUSP21",22,3766,FALSE,TRUE
"ENSG00000147050","KDM6A",22,128575,FALSE,TRUE
"ENSG00000147113","DIPK2B",22,31944,FALSE,TRUE
"ENSG00000229491","AC136489.1",0,0,FALSE,FALSE
"ENSG00000229563","LINC01204",0,0,FALSE,FALSE
"ENSG00000270069","MIR222HG",0,0,FALSE,FALSE
"ENSG00000269902","AC234772.2",0,0,FALSE,FALSE
"ENSG00000231566","LINC02595",0,0,FALSE,FALSE
"ENSG00000234613","AL031584.3",0,0,FALSE,FALSE
"ENSG00000236751","LINC01186",0,0,FALSE,FALSE
"ENSG00000286306","AL139811.3",0,0,FALSE,FALSE
"ENSG00000147121","KRBOX4",22,67545,FALSE,TRUE
"ENSG00000251192","ZNF674",22,16794,FALSE,TRUE
"ENSG00000230844","ZNF674-AS1",0,0,FALSE,FALSE
"ENSG00000147119","CHST7",22,50744,FALSE,TRUE
"ENSG00000065923","SLC9A7",22,56366,FALSE,TRUE
"ENSG00000102218","RP2",22,180346,FALSE,TRUE
"ENSG00000204904","LINC01545",0,0,FALSE,FALSE
"ENSG00000102221","JADE3",22,59072,FALSE,TRUE
"ENSG00000130988","RGN",22,13159,FALSE,TRUE
"ENSG00000147123","NDUFB11",22,692899,FALSE,TRUE
"ENSG00000182872","RBM10",22,182363,FALSE,TRUE
"ENSG00000130985","UBA1",22,349588,FALSE,TRUE
"ENSG00000224975","INE1",0,0,FALSE,FALSE
"ENSG00000102225","CDK16",22,338337,FALSE,TRUE
"ENSG00000102226","USP11",22,449186,FALSE,TRUE
"ENSG00000203402","AL591503.1",0,0,FALSE,FALSE
"ENSG00000147117","ZNF157",22,836,FALSE,TRUE
"ENSG00000147124","ZNF41",22,56269,FALSE,TRUE
"ENSG00000196741","LINC01560",0,0,FALSE,FALSE
"ENSG00000078061","ARAF",22,355094,FALSE,TRUE
"ENSG00000008056","SYN1",22,101964,FALSE,TRUE
"ENSG00000102265","TIMP1",22,3038991,FALSE,TRUE
"ENSG00000126759","CFP",22,12714,FALSE,TRUE
"ENSG00000126767","ELK1",22,121360,FALSE,TRUE
"ENSG00000126756","UXT",22,407639,FALSE,TRUE
"ENSG00000267064","UXT-AS1",0,0,FALSE,FALSE
"ENSG00000197779","ZNF81",22,32412,FALSE,TRUE
"ENSG00000147118","ZNF182",22,53467,FALSE,TRUE
"ENSG00000221994","ZNF630",22,28686,FALSE,TRUE
"ENSG00000171489","SPACA5",22,2424,FALSE,TRUE
"ENSG00000277541","ZNF630-AS1",0,0,FALSE,FALSE
"ENSG00000287757","AC244636.3",0,0,FALSE,FALSE
"ENSG00000171478","SPACA5B",0,0,FALSE,FALSE
"ENSG00000165583","SSX5",22,2567,FALSE,TRUE
"ENSG00000126752","SSX1",1,1,FALSE,TRUE
"ENSG00000230100","AL606490.3",0,0,FALSE,FALSE
"ENSG00000165584","SSX3",22,7425,FALSE,TRUE
"ENSG00000268009","SSX4",0,0,FALSE,FALSE
"ENSG00000269791","SSX4B",0,0,FALSE,FALSE
"ENSG00000017483","SLC38A5",22,36432,FALSE,TRUE
"ENSG00000068438","FTSJ1",22,128825,FALSE,TRUE
"ENSG00000224292","AF196972.1",0,0,FALSE,FALSE
"ENSG00000102312","PORCN",22,75980,FALSE,TRUE
"ENSG00000147155","EBP",22,147856,FALSE,TRUE
"ENSG00000068354","TBC1D25",22,30094,FALSE,TRUE
"ENSG00000204620","AC115618.1",0,0,FALSE,FALSE
"ENSG00000102317","RBM3",22,814751,FALSE,TRUE
"ENSG00000228343","AC115618.2",0,0,FALSE,FALSE
"ENSG00000101940","WDR13",22,379728,FALSE,TRUE
"ENSG00000015285","WAS",22,111967,FALSE,TRUE
"ENSG00000101945","SUV39H1",22,38192,FALSE,TRUE
"ENSG00000232828","AC231533.1",0,0,FALSE,FALSE
"ENSG00000171433","GLOD5",22,2304,FALSE,TRUE
"ENSG00000102145","GATA1",22,3020,FALSE,TRUE
"ENSG00000094631","HDAC6",22,296370,FALSE,TRUE
"ENSG00000187682","ERAS",22,5672,FALSE,TRUE
"ENSG00000102109","PCSK1N",22,706326,FALSE,TRUE
"ENSG00000102103","PQBP1",22,318550,FALSE,TRUE
"ENSG00000126768","TIMM17B",22,108287,FALSE,TRUE
"ENSG00000102100","SLC35A2",22,34851,FALSE,TRUE
"ENSG00000102096","PIM2",22,56863,FALSE,TRUE
"ENSG00000068308","OTUD5",22,384737,FALSE,TRUE
"ENSG00000102057","KCND1",22,30018,FALSE,TRUE
"ENSG00000068400","GRIPAP1",22,263427,FALSE,TRUE
"ENSG00000068323","TFE3",22,347161,FALSE,TRUE
"ENSG00000147144","CCDC120",22,49533,FALSE,TRUE
"ENSG00000243279","PRAF2",22,308530,FALSE,TRUE
"ENSG00000196998","WDR45",22,219909,FALSE,TRUE
"ENSG00000068394","GPKOW",22,120395,FALSE,TRUE
"ENSG00000269313","MAGIX",22,16317,FALSE,TRUE
"ENSG00000102007","PLP2",22,138033,FALSE,TRUE
"ENSG00000012211","PRICKLE3",22,60021,FALSE,TRUE
"ENSG00000102003","SYP",22,103137,FALSE,TRUE
"ENSG00000237341","SYP-AS1",0,0,FALSE,FALSE
"ENSG00000102001","CACNA1F",22,3264,FALSE,TRUE
"ENSG00000101997","CCDC22",22,30304,FALSE,TRUE
"ENSG00000049768","FOXP3",22,2570,FALSE,TRUE
"ENSG00000286181","AC232271.3",0,0,FALSE,FALSE
"ENSG00000049769","PPP1R3F",22,61015,FALSE,TRUE
"ENSG00000270012","AC232271.1",0,0,FALSE,FALSE
"ENSG00000286031","AC232271.2",0,0,FALSE,FALSE
"ENSG00000215274","GAGE10",22,3722,FALSE,TRUE
"ENSG00000224659","GAGE12J",0,0,FALSE,FALSE
"ENSG00000274274","GAGE13",0,0,FALSE,FALSE
"ENSG00000275113","GAGE2E",0,0,FALSE,FALSE
"ENSG00000236737","GAGE12B",0,0,FALSE,FALSE
"ENSG00000237671","GAGE12C",0,0,FALSE,FALSE
"ENSG00000227488","GAGE12D",0,0,FALSE,FALSE
"ENSG00000236362","GAGE12F",0,0,FALSE,FALSE
"ENSG00000216649","GAGE12E",0,0,FALSE,FALSE
"ENSG00000215269","GAGE12G",0,0,FALSE,FALSE
"ENSG00000224902","GAGE12H",0,0,FALSE,FALSE
"ENSG00000205777","GAGE1",22,915,FALSE,TRUE
"ENSG00000189064","GAGE2A",0,0,FALSE,FALSE
"ENSG00000068985","PAGE1",22,1812,FALSE,TRUE
"ENSG00000101951","PAGE4",22,2411,FALSE,TRUE
"ENSG00000234390","USP27X-AS1",0,0,FALSE,FALSE
"ENSG00000273820","USP27X",22,14114,FALSE,TRUE
"ENSG00000171365","CLCN5",22,52719,FALSE,TRUE
"ENSG00000147081","AKAP4",22,4397,FALSE,TRUE
"ENSG00000147082","CCNB3",22,6351,FALSE,TRUE
"ENSG00000274588","DGKK",22,2072,FALSE,TRUE
"ENSG00000158352","SHROOM4",22,29130,FALSE,TRUE
"ENSG00000130385","BMP15",22,3777,FALSE,TRUE
"ENSG00000230317","LINC01284",0,0,FALSE,FALSE
"ENSG00000229151","AC233976.1",0,0,FALSE,FALSE
"ENSG00000287767","AC233976.2",0,0,FALSE,FALSE
"ENSG00000122824","NUDT10",22,7749,FALSE,TRUE
"ENSG00000226530","AL158055.1",0,0,FALSE,FALSE
"ENSG00000187690","EZHIP",22,9990,FALSE,TRUE
"ENSG00000196368","NUDT11",22,8223,FALSE,TRUE
"ENSG00000234766","LINC01496",0,0,FALSE,FALSE
"ENSG00000224109","CENPVL3",22,5891,FALSE,TRUE
"ENSG00000283093","CENPVL2",0,0,FALSE,FALSE
"ENSG00000223591","CENPVL1",0,0,FALSE,FALSE
"ENSG00000189369","GSPT2",22,86280,FALSE,TRUE
"ENSG00000179222","MAGED1",22,905954,FALSE,TRUE
"ENSG00000182776","AC239585.1",0,0,FALSE,FALSE
"ENSG00000279750","AC239585.2",0,0,FALSE,FALSE
"ENSG00000187243","MAGED4B",0,0,FALSE,FALSE
"ENSG00000154545","MAGED4",0,0,FALSE,FALSE
"ENSG00000287215","AC231759.2",0,0,FALSE,FALSE
"ENSG00000179028","AC245177.1",0,0,FALSE,FALSE
"ENSG00000155622","XAGE2",22,996,FALSE,TRUE
"ENSG00000204379","XAGE1A",0,0,FALSE,FALSE
"ENSG00000204382","XAGE1B",0,0,FALSE,FALSE
"ENSG00000187754","SSX7",22,1146,FALSE,TRUE
"ENSG00000241476","SSX2",0,0,FALSE,FALSE
"ENSG00000268447","SSX2B",0,0,FALSE,FALSE
"ENSG00000204363","SPANXN5",22,1438,FALSE,TRUE
"ENSG00000171405","XAGE5",22,794,FALSE,TRUE
"ENSG00000171402","XAGE3",22,1364,FALSE,TRUE
"ENSG00000179304","FAM156B",0,0,FALSE,FALSE
"ENSG00000286118","AC234031.1",0,0,FALSE,FALSE
"ENSG00000268350","FAM156A",0,0,FALSE,FALSE
"ENSG00000184194","GPR173",22,131386,FALSE,TRUE
"ENSG00000184205","TSPYL2",22,1235181,FALSE,TRUE
"ENSG00000234019","AL591212.1",0,0,FALSE,FALSE
"ENSG00000232593","KANTR",22,23822,FALSE,TRUE
"ENSG00000126012","KDM5C",22,478599,FALSE,TRUE
"ENSG00000235262","KDM5C-IT1",0,0,FALSE,FALSE
"ENSG00000124313","IQSEC2",22,174989,FALSE,TRUE
"ENSG00000072501","SMC1A",22,376196,FALSE,TRUE
"ENSG00000158423","RIBC1",22,16608,FALSE,TRUE
"ENSG00000072506","HSD17B10",22,352818,FALSE,TRUE
"ENSG00000233250","AC233728.1",0,0,FALSE,FALSE
"ENSG00000086758","HUWE1",22,352054,FALSE,TRUE
"ENSG00000172943","PHF8",22,124997,FALSE,TRUE
"ENSG00000184083","FAM120C",22,138787,FALSE,TRUE
"ENSG00000196632","WNK3",22,52517,FALSE,TRUE
"ENSG00000158526","TSR2",22,239384,FALSE,TRUE
"ENSG00000102302","FGD1",22,127192,FALSE,TRUE
"ENSG00000130119","GNL3L",22,265762,FALSE,TRUE
"ENSG00000102313","ITIH6",22,4181,FALSE,TRUE
"ENSG00000102316","MAGED2",22,2166970,FALSE,TRUE
"ENSG00000067445","TRO",22,178639,FALSE,TRUE
"ENSG00000158571","PFKFB1",22,6271,FALSE,TRUE
"ENSG00000169188","APEX2",22,86423,FALSE,TRUE
"ENSG00000158578","ALAS2",22,6515,FALSE,TRUE
"ENSG00000238269","PAGE2B",1,1,FALSE,TRUE
"ENSG00000234068","PAGE2",5,5,FALSE,TRUE
"ENSG00000182518","FAM104B",22,138753,FALSE,TRUE
"ENSG00000256045","MTRNR2L10",0,0,FALSE,FALSE
"ENSG00000158639","PAGE5",22,1027,FALSE,TRUE
"ENSG00000204279","PAGE3",22,2982,FALSE,TRUE
"ENSG00000187601","MAGEH1",22,375977,FALSE,TRUE
"ENSG00000247746","USP51",22,43301,FALSE,TRUE
"ENSG00000189299","FOXR2",22,3792,FALSE,TRUE
"ENSG00000083750","RRAGB",22,94000,FALSE,TRUE
"ENSG00000227486","AL050309.1",0,0,FALSE,FALSE
"ENSG00000102349","KLF8",22,49664,FALSE,TRUE
"ENSG00000188021","UBQLN2",22,335609,FALSE,TRUE
"ENSG00000230105","AL354793.1",0,0,FALSE,FALSE
"ENSG00000204272","NBDY",22,49598,FALSE,TRUE
"ENSG00000204271","SPIN3",22,134000,FALSE,TRUE
